Account_ID,Customer_ID,Account_Type,Account_Balance,Account_Status
9762,7028,Savings,1310198,ACTIVE
9763,9158,Salary,1499564,active
9764,8449,Savings,879213,Inactive
9765,1158,Salary,1122227,active
9766,952,Savings,119656,Inactive
9767,7453,Salary,1435520,active
9768,9964,Salary,1210178,Inactive
9769,8813,Savings,1133492,Inactive
9770,4522,Salary,1353302,ACTIVE
9771,849,Savings,413094,ACTIVE
9772,6891,Salary,981179,Active
9773,3114,Business,884052,active
9774,1784,Business,658376,active
9775,8974,Salary,658126,active
9776,3966,Savings,1241111,ACTIVE
9777,5988,Business,862590,active
9778,5293,Salary,1217192,active
9779,289,Salary,873903,Active
9780,1940,Savings,405478,ACTIVE
9781,3412,Current,1259980,Active
9782,323,Savings,250330,active
9783,7851,Current,942489,Active
9784,2783,Salary,905265,active
9785,865,Current,347274,active
9786,4554,Current,658564,Active
9787,8056,Savings,258920,Active
9788,372,Current,1048067,Inactive
9789,5338,Current,311205,active
9790,1998,Salary,798949,Inactive
9791,7816,Business,950441,ACTIVE
9792,2864,Savings,416095,Inactive
9793,7538,Savings,781405,ACTIVE
9794,5595,Business,109802,Inactive
9795,4321,Business,601527,Inactive
9796,5461,Business,329078,Inactive
9797,8055,Current,1294697,Active
9798,2532,Salary,348039,ACTIVE
9799,4444,Savings,1247761,Inactive
9800,4795,Salary,841938,Inactive
9801,1398,Current,496568,ACTIVE
9802,8605,Business,1353510,Inactive
9803,1442,Current,560214,active
9804,2881,Business,1268579,Active
9805,7060,Savings,1263422,Active
9806,4378,Current,1073760,Active
9807,1267,Salary,739048,Inactive
9808,4295,Salary,852204,Active
9809,2838,Current,391850,active
9810,9647,Current,5120,active
9811,4323,Salary,644046,ACTIVE
9812,9199,Current,1364621,Inactive
9813,9412,Current,422884,Active
9814,4829,Current,914094,active
9815,2917,Business,452781,active
9816,228,Salary,411605,Inactive
9817,2386,Current,555652,Active
9818,4706,Salary,632256,ACTIVE
9819,9743,Savings,263058,ACTIVE
9820,1918,Current,697984,Inactive
9821,114,Business,1146048,active
9822,2152,Business,1127240,active
9823,428,Current,-4699,Inactive
9824,4599,Current,696711,Inactive
9825,6121,Savings,1357054,Inactive
9826,3379,Current,2628,Active
9827,9409,Salary,1366843,Active
9828,1945,Current,1460989,ACTIVE
9829,957,Salary,310877,Inactive
9830,8337,Salary,1279432,Inactive
9831,8801,Salary,131403,active
9832,5684,Salary,812558,ACTIVE
9833,7889,Salary,340307,ACTIVE
9834,6693,Current,1063103,Inactive
9835,2283,Current,1183017,ACTIVE
9836,6092,Current,372631,ACTIVE
9837,5740,Business,435621,active
9838,2343,Salary,971691,ACTIVE
9839,8692,Savings,1477708,Inactive
9840,2734,Current,1136250,active
9841,5238,Current,1471725,Inactive
9842,4440,Business,1361930,active
9843,5873,Current,1340941,Active
9844,47,Salary,224292,Inactive
9845,6048,Current,1403890,ACTIVE
9846,6507,Salary,1009635,ACTIVE
9847,7501,Current,215353,active
9848,4710,Current,1114703,ACTIVE
9849,7148,Salary,106804,ACTIVE
9850,7864,Salary,1029513,ACTIVE
9851,1188,Current,150162,Active
9852,7029,Salary,946740,Inactive
9853,4266,Business,-6081,active
9854,594,Salary,966332,active
9855,9863,Salary,1385850,Inactive
9856,2871,Savings,431464,Active
9857,512,Salary,286195,Inactive
9858,5452,Salary,1028480,active
9859,5323,Savings,675024,ACTIVE
9860,9336,Salary,32486,ACTIVE
9861,2077,Savings,716686,ACTIVE
9862,3011,Current,438005,Active
9863,3746,Current,126928,Active
9864,8022,Business,1106710,Active
9865,559,Current,1045850,ACTIVE
9866,6244,Salary,121113,active
9867,1760,Savings,920609,Active
9868,6201,Current,1329930,Inactive
9869,3706,Salary,1265096,ACTIVE
9870,6627,Current,415577,ACTIVE
9871,5265,Business,1388866,ACTIVE
9872,7010,Current,534641,ACTIVE
9873,3226,Current,624176,active
9874,1405,Salary,829949,ACTIVE
9875,2698,Savings,919899,ACTIVE
9876,6183,Business,1334434,active
9877,7945,Savings,140165,Inactive
9878,5647,Savings,587817,Inactive
9879,2161,Savings,1476672,active
9880,651,Business,390061,ACTIVE
9881,5598,Business,1154063,Active
9882,5526,Salary,254352,Active
9883,8126,Salary,724656,ACTIVE
9884,7320,Salary,1488725,active
9885,6052,Business,12642,ACTIVE
9886,4498,Business,1333546,ACTIVE
9887,3336,Current,323922,active
9888,3855,Savings,1087091,active
9889,1613,Salary,1320250,Active
9890,4068,Current,94822,Active
9891,4477,Business,872753,ACTIVE
9892,4727,Current,1129491,active
9893,2277,Current,552058,Inactive
9894,3887,Business,325010,ACTIVE
9895,5650,Savings,288268,Inactive
9896,7651,Business,364973,ACTIVE
9897,5588,Salary,592118,active
9898,3754,Current,685826,Active
9899,9312,Salary,709173,ACTIVE
9900,677,Current,108872,active
9901,3055,Current,1465279,Active
9902,1264,Salary,842797,Active
9903,7004,Current,1155590,active
9904,3345,Business,451620,active
9905,2639,Business,749690,active
9906,5948,Current,1042512,Inactive
9907,1082,Current,1181395,Inactive
9908,7615,Business,339041,ACTIVE
9909,6408,Savings,780050,ACTIVE
9910,9420,Current,589948,active
9911,1481,Business,1408044,ACTIVE
9912,6682,Savings,1486230,ACTIVE
9913,1902,Savings,1499873,Inactive
9914,422,Salary,551731,active
9915,3121,Savings,1453020,ACTIVE
9916,2491,Current,385647,active
9917,4117,Savings,1414809,ACTIVE
9918,397,Salary,94207,Inactive
9919,6499,Business,1417320,active
9920,9305,Salary,739834,ACTIVE
9921,2976,Business,477117,Active
9922,1813,Current,908590,Inactive
9923,7694,Business,213175,Active
9924,2527,Savings,903782,active
9925,7,Business,580301,Inactive
9926,4836,Savings,238094,Inactive
9927,8291,Salary,1053365,ACTIVE
9928,1491,Salary,766471,active
9929,4226,Business,821360,Active
9930,5186,Salary,283797,Active
9931,4815,Salary,771823,Active
9932,3216,Salary,1298333,Inactive
9933,2316,Savings,929476,Active
9934,6628,Business,1278325,Inactive
9935,9686,Savings,886846,Active
9936,9180,Business,900161,ACTIVE
9937,6454,Savings,523358,active
9938,6827,Current,1182799,active
9939,4598,Current,865147,ACTIVE
9940,2052,Current,1378490,ACTIVE
9941,4556,Savings,1022257,Inactive
9942,7957,Business,1188251,active
9943,6551,Savings,24645,Active
9944,2218,Business,953092,ACTIVE
9945,7003,Current,857013,ACTIVE
9946,8800,Savings,1125621,Inactive
9947,5754,Business,356347,Inactive
9948,9489,Business,1027955,active
9949,6326,Salary,742134,Active
9950,2395,Business,369467,ACTIVE
9951,1910,Current,687053,ACTIVE
9952,870,Savings,748600,Inactive
9953,2678,Salary,39391,Active
9954,6484,Current,748830,ACTIVE
9955,8444,Savings,982021,active
9956,3897,Savings,743818,Inactive
9957,99,Salary,282578,Inactive
9958,1313,Current,720661,active
9959,5658,Savings,931143,Inactive
9960,4696,Salary,1014269,Inactive
9961,3864,Savings,1212311,Active
9962,5169,Savings,1045075,active
9963,585,Current,518996,ACTIVE
9964,6854,Current,560483,Inactive
9965,6559,Savings,870689,active
9966,9232,Business,199354,Active
9967,4205,Savings,1421364,active
9968,4183,Business,1499636,ACTIVE
9969,5829,Current,541545,ACTIVE
9970,8849,Savings,746679,Inactive
9971,6153,Savings,778954,active
9972,9562,Savings,449517,Inactive
9973,3518,Salary,60845,Active
9974,3341,Salary,1416689,Active
9975,4999,Current,178920,Inactive
9976,7920,Savings,504551,active
9977,7656,Savings,326454,Active
9978,7269,Business,1166807,ACTIVE
9979,8600,Salary,1252001,Inactive
9980,1975,Current,105590,Active
9981,1312,Current,639084,active
9982,3079,Savings,333624,ACTIVE
9983,276,Savings,1086941,Inactive
9984,6893,Salary,522218,ACTIVE
9985,6547,Business,14940,Inactive
9986,6846,Salary,968338,Inactive
9987,2916,Current,1084679,active
9988,4698,Salary,1229203,Active
9989,5725,Salary,324644,Active
9990,735,Current,193370,Inactive
9991,7832,Current,26302,ACTIVE
9992,8328,Current,1122373,ACTIVE
9993,1754,Savings,201498,active
9994,1786,Business,313160,Active
9995,2930,Savings,586776,ACTIVE
9996,8216,Salary,943944,Active
9997,1265,Business,1213128,active
9998,2561,Salary,1388534,Inactive
9999,5877,Salary,1196055,ACTIVE
10000,3695,Savings,430055,active
10001,3543,Business,155739,Active
10002,8650,Savings,1201287,Active
10003,6142,Current,476994,Inactive
10004,6561,Current,687493,Inactive
10005,5663,Savings,608797,ACTIVE
10006,4173,Savings,1116422,ACTIVE
10007,6166,Savings,1144558,active
10008,1671,Salary,951875,ACTIVE
10009,9350,Business,847087,Inactive
10010,8716,Business,36726,Active
10011,8104,Current,763025,Inactive
10012,3525,Business,469626,ACTIVE
10013,1978,Business,201882,Active
10014,9091,Business,364117,Inactive
10015,100,Salary,593530,ACTIVE
10016,3627,Current,1244186,Inactive
10017,6986,Savings,1488392,Inactive
10018,9869,Business,1175023,Inactive
10019,4280,Business,402105,Inactive
10020,7930,Salary,1459408,Inactive
10021,1171,Current,147155,Inactive
10022,4375,Business,860585,Inactive
10023,2347,Salary,489263,Inactive
10024,2328,Savings,1458691,active
10025,4483,Current,1179710,Inactive
10026,225,Business,1295167,Inactive
10027,4494,Savings,548946,active
10028,1441,Business,1441829,Active
10029,4951,Current,140306,active
10030,8347,Salary,1433431,ACTIVE
10031,9262,Business,687711,Active
10032,4324,Current,501777,ACTIVE
10033,8494,Salary,1226326,Active
10034,5202,Savings,766316,Inactive
10035,3216,Business,1443696,Active
10036,2618,Savings,895309,Inactive
10037,5461,Business,878340,Active
10038,8619,Current,1095617,Inactive
10039,4571,Savings,264453,active
10040,6681,Business,479835,active
10041,1438,Current,17172,active
10042,9260,Business,967642,Active
10043,5202,Salary,345299,Inactive
10044,7234,Current,655007,Inactive
10045,2973,Current,964977,Inactive
10046,4031,Business,1143639,active
10047,6697,Current,175999,active
10048,3788,Savings,405099,Active
10049,5469,Business,1178357,active
10050,8930,Salary,100268,Active
10051,741,Current,591891,active
10052,945,Salary,652165,Active
10053,9920,Savings,193709,Active
10054,9528,Current,355450,Active
10055,7559,Current,676713,active
10056,2630,Business,71996,Active
10057,1557,Salary,364993,Active
10058,5948,Business,719004,ACTIVE
10059,6033,Salary,1081243,ACTIVE
10060,4329,Business,479088,Active
10061,7258,Salary,682452,Active
10062,4881,Business,296971,active
10063,4861,Current,919155,Inactive
10064,711,Current,387645,active
10065,5794,Salary,28602,Active
10066,1818,Business,401734,active
10067,9226,Salary,1178333,active
10068,9553,Business,216763,Active
10069,3387,Salary,169439,active
10070,6256,Savings,234025,Inactive
10071,2128,Current,1130846,ACTIVE
10072,2096,Salary,450329,Inactive
10073,91,Savings,387055,active
10074,9861,Current,836019,active
10075,4792,Savings,1088279,Inactive
10076,7909,Business,1006710,Active
10077,4006,Business,1118065,active
10078,4050,Business,1293254,Inactive
10079,3157,Salary,228881,ACTIVE
10080,8455,Savings,1378405,Active
10081,1258,Savings,693095,ACTIVE
10082,7945,Business,251938,active
10083,5097,Salary,547835,Inactive
10084,216,Business,1101282,Active
10085,6091,Salary,847911,Active
10086,5465,Current,200156,Active
10087,9390,Savings,435575,ACTIVE
10088,6181,Salary,278425,Active
10089,903,Business,71328,Inactive
10090,9745,Salary,169133,active
10091,2935,Salary,26850,Inactive
10092,2368,Current,175501,Active
10093,1875,Business,660601,Active
10094,2093,Savings,548678,Inactive
10095,3437,Salary,831224,active
10096,9096,Business,542520,Inactive
10097,5229,Savings,686945,Active
10098,6999,Salary,614773,Active
10099,5058,Salary,774203,ACTIVE
10100,2860,Business,943985,active
10101,7472,Savings,747657,active
10102,1142,Savings,630776,Active
10103,1104,Current,1250292,ACTIVE
10104,4653,Current,55885,ACTIVE
10105,8585,Business,1270829,ACTIVE
10106,1813,Savings,441711,ACTIVE
10107,8067,Salary,1276970,Inactive
10108,7926,Business,1441715,ACTIVE
10109,6890,Current,372443,active
10110,4729,Business,1369698,Inactive
10111,5076,Savings,1464301,Active
10112,3784,Business,734613,active
10113,5868,Current,469927,Inactive
10114,5668,Savings,237029,active
10115,8718,Salary,1306237,Inactive
10116,4059,Current,919461,active
10117,8483,Current,1043796,ACTIVE
10118,3704,Current,20367,ACTIVE
10119,1711,Business,534926,active
10120,5412,Current,1098624,active
10121,6777,Business,161011,Active
10122,7145,Business,176986,ACTIVE
10123,5818,Savings,1046191,Active
10124,8685,Savings,1430925,Active
10125,9631,Current,1068134,ACTIVE
10126,868,Business,1174586,Active
10127,7001,Salary,367239,ACTIVE
10128,5869,Business,1155075,Active
10129,5962,Savings,760060,Inactive
10130,4558,Savings,1182758,Active
10131,8688,Business,1047371,Inactive
10132,8218,Business,708318,ACTIVE
10133,8958,Business,32718,active
10134,3027,Salary,560975,Inactive
10135,6174,Business,91650,active
10136,3431,Current,752158,active
10137,1903,Current,713195,active
10138,4946,Savings,1467442,ACTIVE
10139,3330,Salary,1114445,Inactive
10140,334,Salary,88334,Active
10141,1428,Savings,214751,ACTIVE
10142,9658,Current,657957,ACTIVE
10143,5351,Current,81233,ACTIVE
10144,3618,Salary,124613,Active
10145,572,Business,678538,Inactive
10146,802,Business,784675,active
10147,1189,Salary,680742,ACTIVE
10148,8387,Salary,1334538,Inactive
10149,8319,Salary,476240,Inactive
10150,4321,Salary,643427,ACTIVE
10151,3295,Salary,1227676,Active
10152,2612,Salary,254618,Active
10153,4652,Salary,1492963,ACTIVE
10154,9814,Salary,1000437,Inactive
10155,4251,Business,1384991,Active
10156,3733,Savings,1046185,ACTIVE
10157,6157,Current,534282,ACTIVE
10158,2453,Savings,476559,ACTIVE
10159,810,Savings,669589,Active
10160,8417,Salary,1108549,active
10161,7008,Salary,917219,ACTIVE
10162,4400,Salary,759631,Inactive
10163,220,Savings,264155,ACTIVE
10164,7794,Business,1202711,ACTIVE
10165,8470,Salary,391501,ACTIVE
10166,6114,Salary,1143653,Inactive
10167,8721,Current,781936,ACTIVE
10168,8673,Business,55813,Inactive
10169,3174,Salary,1385192,active
10170,2842,Business,1102686,ACTIVE
10171,4775,Current,827610,Active
10172,5191,Savings,874655,active
10173,1983,Current,229383,Inactive
10174,2777,Business,1155492,Inactive
10175,6896,Salary,20536,Inactive
10176,9907,Salary,872586,ACTIVE
10177,1182,Current,345846,active
10178,4649,Current,1175175,Inactive
10179,8097,Business,741743,ACTIVE
10180,2098,Business,796934,Inactive
10181,8127,Business,443638,active
10182,7079,Salary,324311,ACTIVE
10183,6546,Current,313895,Active
10184,2804,Business,710868,ACTIVE
10185,2674,Current,730101,active
10186,5377,Salary,823054,Active
10187,8608,Savings,415434,Inactive
10188,3161,Business,147288,active
10189,2570,Savings,1275604,Inactive
10190,7551,Salary,1254072,active
10191,7645,Current,633416,Inactive
10192,3775,Savings,1352559,ACTIVE
10193,7402,Current,479335,Active
10194,2614,Business,641305,ACTIVE
10195,6120,Business,977749,active
10196,1687,Salary,1274320,Active
10197,839,Business,540412,ACTIVE
10198,6450,Current,1397588,active
10199,9124,Business,449674,Active
10200,2310,Savings,1416258,ACTIVE
10201,4973,Current,557342,Inactive
10202,3948,Business,648872,Active
10203,4165,Savings,526301,Inactive
10204,83,Current,701427,Active
10205,8962,Savings,298838,ACTIVE
10206,9003,Current,127070,active
10207,8663,Savings,349989,ACTIVE
10208,3624,Savings,206804,ACTIVE
10209,5124,Business,1047920,Active
10210,6731,Salary,284909,Inactive
10211,5225,Business,1424802,ACTIVE
10212,8314,Current,1127108,Inactive
10213,1891,Savings,1108782,Active
10214,8045,Current,597834,active
10215,4785,Business,358109,Active
10216,9603,Current,549132,Inactive
10217,6095,Business,14131,Inactive
10218,317,Business,707510,Inactive
10219,505,Salary,1265872,ACTIVE
10220,8625,Business,740027,Inactive
10221,8784,Savings,209424,Inactive
10222,6408,Business,1213781,ACTIVE
10223,7269,Business,963504,Inactive
10224,601,Savings,55654,ACTIVE
10225,3480,Business,181905,active
10226,2453,Current,1200832,ACTIVE
10227,1148,Salary,842017,ACTIVE
10228,4360,Savings,249768,Inactive
10229,8851,Savings,807968,Active
10230,6942,Current,571551,ACTIVE
10231,1115,Savings,383690,Active
10232,9188,Current,365991,active
10233,6516,Savings,658502,ACTIVE
10234,8553,Business,1003466,Inactive
10235,6907,Savings,1104224,active
10236,3785,Salary,821031,ACTIVE
10237,9901,Savings,97249,ACTIVE
10238,5696,Savings,618872,Inactive
10239,5662,Salary,1121420,Inactive
10240,5566,Savings,609684,Inactive
10241,7338,Current,509572,ACTIVE
10242,9372,Current,184678,Active
10243,3642,Salary,1029860,Inactive
10244,1055,Business,119690,Active
10245,7002,Savings,95751,Inactive
10246,5732,Salary,415303,Active
10247,6511,Salary,565664,ACTIVE
10248,4212,Savings,365329,ACTIVE
10249,3596,Business,1490262,ACTIVE
10250,5421,Savings,307302,Active
10251,8514,Savings,1279339,Active
10252,2920,Salary,1091624,active
10253,5536,Business,121554,Inactive
10254,2473,Salary,1109281,Active
10255,4279,Business,1495965,Inactive
10256,3909,Business,972911,active
10257,4613,Salary,847815,active
10258,3063,Business,1213770,Active
10259,6515,Savings,770686,ACTIVE
10260,7139,Salary,1173026,Active
10261,8101,Salary,841580,active
10262,7522,Savings,878735,ACTIVE
10263,2716,Business,1460792,Active
10264,7483,Business,791785,ACTIVE
10265,5820,Business,978966,active
10266,5301,Savings,733854,Active
10267,2728,Salary,1141520,ACTIVE
10268,2429,Current,125903,active
10269,3380,Salary,426804,Active
10270,4619,Current,867482,Active
10271,8882,Salary,1258188,ACTIVE
10272,2171,Current,486827,ACTIVE
10273,6326,Savings,238493,ACTIVE
10274,5426,Business,589421,Active
10275,2801,Savings,1335991,ACTIVE
10276,2304,Business,908234,ACTIVE
10277,213,Salary,454365,Inactive
10278,4995,Savings,655384,ACTIVE
10279,1321,Salary,131674,Active
10280,8096,Business,316644,Active
10281,6872,Salary,223775,Inactive
10282,1215,Savings,226166,active
10283,8083,Current,723739,Active
10284,8321,Business,1347957,Inactive
10285,9249,Salary,311682,Active
10286,5564,Current,106963,ACTIVE
10287,3287,Current,382423,ACTIVE
10288,9970,Savings,1429593,Active
10289,7661,Salary,1069695,Inactive
10290,1782,Savings,1064570,Active
10291,6334,Salary,451667,ACTIVE
10292,1839,Current,882474,ACTIVE
10293,9617,Salary,1076043,Inactive
10294,2441,Business,190307,Inactive
10295,1107,Current,828742,ACTIVE
10296,3003,Business,543378,active
10297,5189,Savings,53138,ACTIVE
10298,3406,Business,678634,active
10299,9005,Savings,37270,Inactive
10300,3233,Savings,471411,Active
10301,4203,Business,3487,ACTIVE
10302,3052,Salary,1316534,active
10303,3878,Business,711233,ACTIVE
10304,7615,Salary,1132260,ACTIVE
10305,7308,Savings,799835,Active
10306,2883,Business,145709,active
